Id,Comment
@user-ql8sr6tz2c,난 저 대머리 아저씨가 더 좋더라
@user-qv5us4ht6v,ㅈㄴ 숨차보이는데
@YOUJUNG2,그 댓글 어디갔냐 2:12여기서 손 맞아서 으아악!!! 하면서 쓰러지면 갑분싸엿을텐데 하던글 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@user-sd6qq1tz7z,쇼미10 Wake up에서 테버가 우린 아~~ 비바 라 비다
@qidh0817,한국엔 방탄이있지만 미국엔 팝송이 살아숨ㄱ쉰다
@user-xb1ml3pt8v,나 존나 무식한가봐.. 가사가 한글인데 이해를 못하겠어...ㅋㅋ
@user-gz3lw5nc7g,Joe Satriani - If i could fly 표절곡으로 유명하죠
@user-rf4uh8zs3o,박자 한음에 머리털 하나와 등가교환..
@user-xp4xv3td8b,이 노래의 의미가 뭐임?..
@pudolko,권력은 한줌
@jpmorgenmorgen7959,리듬이 흥이 나서 그렇지 가사는 공감이 않되는 ...
@PILLOS,이사람들이 그 유명한 콜드플레어인가요
@user-ek2hf4bg3l,해리 케인 폼 미쳤다
@user-ts4st8uz4v,영국은 스킬포인트 다 음악에만 투자함 음식에도 좀 투자하지;
@user-wt1vl4zg8g,딥스가... 싫어하는 노래
@user-ko4ig1hi7l,"왜이렇게 북이랑 종치는 사람이 좋지,,,?"
@kenasona,더아이돌밴드 블랙홀팀 커버한 곡 들어봐주세요
@ctid2053,들을때마다 다른 사람이 생각남 ㅠㅠ 예를들어 박근혜..
@user-hk1gk7vf8z,드러머가 고혈압으로 쓰러질 것만 같은데
@user-nf8wv8vk2z,몰락한 독재군주의 자기성찰인가 ㅎㅎㅎ
@user-cl7qq8ic7b,저 게이스러운 패션만 좀 어떻게 하면 참 좋을텐데.. 3집 때 컨셉이 젤 좋았던듯ㅋㅋ
@user-wm1mw8ny3z,처음부터? 영어로 다써줄수있는분
@user-no2jf2nm2q,"광활한 제국의 황제가 폐위되고, 죽기전 자신의 젊은 아들에게 들려주는 것 같은 노래"
@user-nd6yq7mw2z,이게 노래지 여자아이들마냥 이상한 개뿔 컨셉노래 집어쳐라
@user-lf5uw4lo9e,도대체 이게 왜 북치는 미친놈이라 치면 뜨지?
@UCyYVc3AxlZven_g7bWPX4Xw,이란 대통령 사망 기념으로 들으러 옴
@user-xn3hh8pe1g,음악대장 서양ver.
@07tv33,인자야 학교에서 그만좀 틀어주라
@user-fs5ri3cw7o,난 왜 이것만 들으면 카카페에서 예전에 연재했었던 아기는 악당을 키운다 마지막 쯤이 생각나는 것 같지…? 네리아드 신전을 부수고 사람들이 환호 할 때 느낌?
@valencia_dambi,머 그리 최고다 라는 노래는 아닌거 같은데 취향 차인가
@user-wj2yk9wp8k,댓글에 정신병걸린 아재들이많노
@splash7565,고등학교 기숙사에서 남자 동기들 몇명이랑 침대에 누워서 조명킨 상태로 이 음악을 들었었다. 그때 그 기억을 잊을수없다... 다들 잘 지내니?
@user-cc4gv8tm3s,박자 하나도 안틀리고 정확하게 북치는  빡빡이 아저씨가 자랑스럽다
@tae2142,2번째 듣는데 그렇게 좋은지 모르겠는데  내 귀가 이상한거임?
@user-bf4fn4jg5v,난첨드는데 다음곡버튼 누를 그런 흔한 비인기곡으로 느껴지네
@user-ij7uj4sm1o,사회적 거리두기 안하는 미국의 모습
@mymanufc7514,한국어로 저런가사하면 한국정서랑 안맞아서 개병신같을텐데 개찰떡이네
@kjc8377,베이징 올림픽 주제가로 딱 어울린다
@user-yt4jz6ln9u,라이브가 왤케 성의가 없냐
@UZUIN001,저게 뉴진스뺨치는 전설의 명곡임
@harpy19931,보컬은 실망스럽지만 백업악기들이 개잘하네
@joshua-hl2ro,Kpop ㅉㅉ
@user-ng9qv6mk5w,정치보복마라
@user-qu1yx7kv5j,라이브는 별로다
@user-rn9ny8ln9j,가사가 참 난해하네요
@user-xn3hh8pe1g,윤석열이 탄핵당한 순간 들으면 짜릿할거같다
@user-nh8zn1ez3g,번역 더럽게 못했네요 뭔 번역을 이따구로 해놨지;-;
@JamesPark77777,문산군 물러날때 쓰이는 노래 ㄷㄷ 왕조시대를 끝내버리는 석열이햄 입장곡ㅋㅋㅋ
@user-cd2pu5ls7x,이 명곡이 어쩌다 ㅈ톡을만나서...
@user-wz7eb6gm5j,너가 콜드 플레이 좋아 하는거 알아서 댓글남간다 돈갚아라  찬민아
@ssibjadorayiba9367,뭐가 좋다는거지?
@user-ki8sk4ey8d,노래 자체는 좋은데 목소리가 너무 답답함 목막힌듯한 목소리 이노래엔 그래도 답답한 목소리가 잘어울리는거같긴함 그래도 갠적으론 콜드플레이별로
@xxxcdmxxx,표절곡인데 아무도 관심 없음...
@user-rg5nj9wc3o,전태신 그만해
@wsgfs6682,소름 이런게진짜가수지..요즘은 방탄인지부탄인지 가수도아닌것들이 설치고잇으니 세상말세
@user-le2re6ys2w,미합중국. 다시 말하지만 일본 아니다. 중국으로 가야 합니다. 일본은 버려야 합니다. 아니면 저를 버리면 됩니다. 다시 말하지만 일본은 아닙니다. 다만 나루히토에게 기대는 해 볼만은 합니다. 일본은 아닙니다.
@TV-jw1ry,이게 노래지 요즘 노래들은 음악의 진정한 의미를 상실함...한국의 kpop에는 음악이 주는 감동이 없음...
@user-dq8zh3xh7u,콘서트의 정석 한국의 떼창은 노래를 지들 목소리에 묻어버리니 극혐이다 제발 떼창좀 적당히해라
@kwki762,노래 하는데 힘든가 엄청 헐떡거리네 음도 못올려서 끙끙거리고...
@user-jv7oy2rl6x,문재인포함 신나치즘들이 들어야될 노래.
@user-xn3hh8pe1g,"이 땅에 존재했던, 지금도 존재하는 독재자들에게 바치는 노래"
@miaj2214,우리나라 이번정부 맞는 시민들의 맘이네 5년 어찌 참냐!!
@user-ox9oo7kz6w,문재인 헌정곡 ㅋㅋ
@user-jj3su9cz6m,윤석열이 부르는 노래같네ᆢ만세다 만세
@StevenStevensegull,I'm viva la Vida hero it's my songs...Korea bad people is there Lee chungah.and hajiwon...Korea is a bad...
@gwk7414,윤석열 만세!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
@user-bb3tz2ur6e,보우소나르를 이긴 룰라의 브라질 국민에게 이 노래와 함께 경의를 윤석열 탄핵시키고 콜드플레이 초청 이 노래 시민들과 떼창을 원한다!
@user-xx8nr7wd7x,근데 노래실력은 짖짜 별로긴 하다.. 이상하게 음정 일부러 다르게ㅜ해서 부르고 숨도 다딸리고
@user-wt1vl4zg8g,가사 전체가 그리스도 예수님을 찬양하는 노래.....  딮스 카발들 일루미나티 실질적인 세상권세 에 대항하자는 의지....  개돼지들은 죽었다 깨어나도 못 깨어날걸
@user-oc7tv6mr9g,윤석열 당선~~~   적폐청산 드가자~~~
@user-qg6xy8ge8w,늙었나 보다. 뭐가 좋은지 모르겠네
@hansoobin_9,근데 저게 사탄이 좋아하는 노래임 그리스도인은 저렇게 자기를 높이지 않고 겸손함
@user-xn3hh8pe1g,이거 보고 이재명 찍기로 결심 했다.
@user-ls1nt8ri7j,ㅈㄴ 대충부르네
@freedombelief7963,우리 문 대통령 살려주세요 ㅠㅠ
